user_id,is_member,membership_cancelled,tenure_days,recency_days,day_since_last_order,order_count,total_spend,cart_abandon_count,wishlist_idle_count,coupon_unused_count,bad_review_count,cancel_count,spending_drop_ratio,satisfaction_score,prefered_order_cat,seed_group,seed_type,churned
293,0,0,439,2,30,25,634750,0,0,0,0,0,1.35,,반려동물,normal,,0
294,1,0,195,1,12,18,1611414,0,0,0,1,1,1.39,4,스포츠,risk,BAD_EXPERIENCE,0
295,0,0,429,14,15,27,1541241,1,0,1,0,0,1.35,,출산/유아동,normal,,0
296,1,0,380,85,114,20,832480,0,1,0,0,0,0.85,,완구/취미,risk,LOGIN_INACTIVE,1
297,0,0,711,12,16,25,674375,0,0,0,0,0,1.06,,가구/인테리어,normal,,0
298,0,1,782,7,15,9,316863,1,1,0,0,0,0.98,,자동차,normal,,1
299,1,0,634,7,16,15,2200016,0,0,0,0,0,0.13,4,가구/인테리어,risk,SPENDING_DROP,0
300,1,0,60,26,47,1,10540,0,0,0,0,0,0.89,4,패션,risk,FIRST_ORDER_ONLY,0
301,0,0,312,12,17,6,194160,1,0,0,0,0,1.19,,반려동물,normal,,1
302,0,0,70,32,51,1,69513,0,0,1,0,0,1.18,4,생활용품,risk,FIRST_ORDER_ONLY,0
303,0,0,65,29,22,25,1984700,0,0,0,0,0,0.53,,패션,border,,0
304,0,0,880,10,11,5,311790,0,0,0,0,0,1.14,4,스포츠,normal,,0
305,0,0,468,4,7,6,308802,1,1,0,0,0,1.3,5,자동차,normal,,0
306,0,0,457,39,50,9,516123,0,1,0,1,2,0.94,,가구/인테리어,composite,,0
307,0,0,561,82,93,10,708670,0,0,0,0,0,1.24,,생활용품,risk,LOGIN_INACTIVE,1
308,0,0,250,6,22,23,1744274,0,0,1,0,0,1.19,5,가구/인테리어,normal,,0
309,0,0,762,11,6,24,2038128,0,0,0,0,0,1.05,4,반려동물,normal,,0
310,1,0,988,12,17,6,356238,0,0,1,0,0,1.3,4,생활용품,normal,,0
311,0,1,497,16,20,20,525100,0,1,0,0,0,1.08,3,헬스/건강,risk,MEMBERSHIP_CANCEL,0
312,0,1,535,10,25,7,372477,0,0,0,0,0,0.76,3,문구/오피스,normal,,0
313,0,0,737,7,7,27,1184814,0,0,0,0,0,1.21,,가전/디지털,normal,,0
314,0,0,661,11,16,14,1105650,0,0,1,1,0,1.32,1,생활용품,risk,BAD_EXPERIENCE,1
315,0,0,140,11,21,9,485901,1,0,0,0,0,0.75,,출산/유아동,normal,,0
316,0,0,73,2,22,7,577759,0,0,0,0,0,1.23,,완구/취미,normal,,0
317,0,0,558,4,21,27,1816587,0,1,0,0,0,1.27,,반려동물,normal,,0
318,0,0,188,2,2,6,270048,0,0,1,0,0,1.31,,가구/인테리어,normal,,0
319,0,0,552,10,6,10,516900,0,0,0,0,0,0.87,5,가구/인테리어,normal,,0
320,0,0,848,9,6,12,1067638,3,0,2,0,0,0.28,4,문구/오피스,composite,,1
321,0,0,913,6,3,30,1912740,0,0,0,0,0,1.39,5,반려동물,normal,,0
322,0,0,814,9,21,19,1104128,0,0,0,0,0,1.22,5,헬스/건강,normal,,0
323,1,0,986,13,29,25,2098750,0,0,0,0,0,1.12,3,가구/인테리어,normal,,0
324,0,0,125,4,30,21,1568175,1,0,2,0,0,1.17,4,식품,risk,COUPON_EXPIRING,0
325,0,0,506,77,99,26,1501500,0,0,2,0,1,1.08,,반려동물,composite,,1
326,0,0,913,10,22,17,1142723,0,0,1,0,0,1.15,4,가구/인테리어,normal,,0
327,1,0,767,11,4,13,1082809,0,0,2,0,0,0.82,,가구/인테리어,risk,COUPON_EXPIRING,0
328,0,0,370,3,8,22,497154,1,0,0,0,0,0.12,,반려동물,risk,SPENDING_DROP,0
329,0,0,886,52,77,5,382210,0,0,0,0,0,1.07,3,문구/오피스,risk,LOGIN_INACTIVE,0
330,0,0,847,0,26,15,825900,1,1,1,0,0,1.14,5,패션,normal,,0
331,0,0,58,50,57,1,23352,1,0,1,0,0,1.26,4,가구/인테리어,risk,FIRST_ORDER_ONLY,0
332,0,0,70,47,55,1,67870,1,1,0,0,0,0.94,,반려동물,risk,FIRST_ORDER_ONLY,1
333,1,0,44,20,36,1,76194,3,0,1,0,0,0.38,,식품,composite,,1
334,0,0,792,12,15,15,1009050,0,0,0,0,0,1.09,,식품,normal,,0
335,1,0,293,0,27,29,2209974,3,0,0,0,0,1.3,,생활용품,risk,CART_ABANDON,1
336,1,0,209,12,2,18,1580562,1,0,0,0,0,1.39,5,출산/유아동,normal,,0
337,0,0,504,0,14,9,223749,0,0,1,0,0,0.79,4,가구/인테리어,normal,,0
338,0,0,790,12,23,24,2115072,1,0,1,0,0,1.21,5,스포츠,normal,,0
339,0,0,798,26,27,13,846417,0,0,0,0,0,0.6,,생활용품,border,,0
340,0,1,699,12,21,21,1636992,0,1,0,0,0,1.01,,문구/오피스,normal,,1
341,0,0,962,4,4,10,248450,0,0,0,0,0,1.32,,식품,normal,,0
342,0,0,613,4,8,20,643320,0,0,0,0,0,1.16,5,식품,normal,,0
343,0,0,88,14,27,4,215628,0,0,0,0,0,1.39,,헬스/건강,normal,,0
344,0,0,809,0,28,7,482209,0,0,0,0,0,1.24,5,생활용품,normal,,0
345,0,0,519,4,20,7,144781,0,5,1,0,0,1.39,,완구/취미,risk,WISHLIST_IDLE,1
346,0,0,975,10,23,26,2337374,0,0,0,0,0,1.18,,패션,normal,,1
347,1,0,792,9,23,30,1150380,0,0,0,0,0,0.96,,가전/디지털,normal,,0
348,0,0,257,36,37,22,1481744,0,0,0,0,0,1.02,,생활용품,risk,LOGIN_INACTIVE,0
349,0,0,969,2,17,17,818584,0,0,0,0,0,1.13,4,헬스/건강,normal,,0
350,1,0,857,6,29,20,1091240,0,0,1,0,0,1.2,5,가전/디지털,normal,,0
351,0,0,809,6,28,19,785536,0,0,0,0,0,0.83,3,문구/오피스,normal,,0
352,0,0,585,28,25,26,922324,0,0,0,0,0,0.64,,완구/취미,border,,1
353,0,0,676,13,15,7,241227,0,0,2,0,0,0.85,,생활용품,risk,COUPON_EXPIRING,1
354,0,0,45,35,62,1,10273,0,4,0,0,0,1.02,,헬스/건강,composite,,1
355,0,0,487,7,20,5,302965,0,1,0,0,0,1.06,3,완구/취미,normal,,0
356,0,0,913,9,6,27,1030212,0,3,0,0,0,1.04,,출산/유아동,risk,WISHLIST_IDLE,0
357,0,1,879,24,23,6,442140,0,1,0,0,0,0.78,3,출산/유아동,risk,MEMBERSHIP_CANCEL,0
358,0,0,813,4,22,18,568854,1,0,0,0,0,1.27,,완구/취미,normal,,0
359,0,0,376,8,22,26,941824,0,0,1,0,2,1.1,3,가구/인테리어,risk,BAD_EXPERIENCE,0
360,0,0,253,12,17,20,1717620,1,0,1,0,0,0.87,,가구/인테리어,normal,,0
361,0,0,341,12,8,4,208600,0,1,0,0,0,0.81,,자동차,normal,,0
362,0,0,681,5,14,21,543816,0,1,0,0,0,0.87,,가전/디지털,normal,,0
363,0,0,940,8,12,4,280280,0,0,0,0,0,0.86,,가전/디지털,normal,,1
364,0,0,247,4,26,8,253976,0,1,0,0,0,0.79,,자동차,normal,,0
365,0,0,245,0,24,14,387338,0,0,0,0,0,1.33,,가전/디지털,normal,,0
366,0,0,444,13,30,12,430260,0,0,0,0,0,0.9,,반려동물,normal,,0
367,0,0,830,8,14,20,701660,0,0,0,0,0,0.79,,식품,normal,,0
368,0,0,477,10,9,4,89760,0,1,0,0,0,0.91,5,가전/디지털,normal,,0
369,1,0,727,12,6,21,1258446,0,0,1,0,0,1.08,,뷰티,normal,,0
370,0,0,205,5,19,29,1219276,0,0,0,0,0,1.34,2,헬스/건강,normal,,0
371,0,0,102,0,28,21,1456236,1,0,0,0,0,0.07,5,가구/인테리어,risk,SPENDING_DROP,0
372,0,0,49,25,32,1,46872,1,1,0,0,0,1.3,4,가전/디지털,risk,FIRST_ORDER_ONLY,1
373,0,0,131,4,4,22,1579886,0,1,0,0,0,1.4,,뷰티,normal,,0
374,0,0,275,9,18,17,1049240,1,1,0,0,0,1.39,,가전/디지털,normal,,0
375,0,0,523,4,9,26,1616082,0,0,0,0,0,0.76,,자동차,normal,,0
376,0,0,196,75,97,26,2143934,0,0,0,0,0,1.11,2,자동차,risk,LOGIN_INACTIVE,1
377,1,0,840,10,19,19,582084,4,0,0,0,0,0.77,,문구/오피스,risk,CART_ABANDON,1
378,0,0,421,13,14,7,468433,0,4,1,0,0,1.39,,문구/오피스,composite,,0
379,0,0,286,11,2,4,227392,0,0,0,0,0,1.28,4,식품,normal,,0
380,0,0,370,12,24,24,1175664,0,5,0,0,0,0.93,4,출산/유아동,risk,WISHLIST_IDLE,1
381,0,0,67,3,28,10,719150,0,0,0,0,0,0.86,,헬스/건강,normal,,0
382,0,0,67,48,59,1,39879,0,0,0,0,0,0.92,4,식품,risk,FIRST_ORDER_ONLY,1
383,0,0,928,10,2,10,898530,0,0,1,0,0,0.75,,완구/취미,normal,,0
384,1,0,716,21,28,17,455549,1,0,1,0,0,0.57,4,헬스/건강,border,,0
385,0,0,67,3,54,1,13325,2,1,0,0,0,0.96,,가전/디지털,composite,,0
386,0,0,397,4,4,9,294102,0,0,0,0,0,1.27,4,출산/유아동,normal,,0
387,0,0,920,4,9,14,477876,0,1,1,0,0,1.28,,출산/유아동,normal,,0
388,1,0,873,3,4,20,1549560,0,0,0,1,0,0.81,,문구/오피스,risk,BAD_EXPERIENCE,0
389,0,0,380,14,29,16,456368,0,0,1,0,0,0.79,,자동차,normal,,1
390,0,0,701,6,4,23,766958,0,0,0,0,0,1.0,,완구/취미,normal,,0
391,0,0,692,12,15,7,353878,1,4,0,0,0,1.04,4,생활용품,risk,WISHLIST_IDLE,0
392,0,0,498,9,21,29,964946,3,1,0,0,0,1.05,5,생활용품,risk,CART_ABANDON,0
393,0,0,170,1,2,10,288530,0,1,1,0,0,0.83,,생활용품,normal,,0
394,0,0,322,5,15,20,1661940,0,0,0,0,0,1.27,4,문구/오피스,normal,,0
395,0,1,190,20,20,5,385635,0,0,0,0,0,1.13,,식품,risk,MEMBERSHIP_CANCEL,0
396,0,0,209,2,17,28,1692824,0,0,1,0,0,1.09,,문구/오피스,normal,,0
397,0,0,754,23,23,25,1277850,0,1,1,0,0,0.6,,완구/취미,border,,0
398,0,0,864,25,29,10,448190,0,0,1,0,0,0.58,5,완구/취미,border,,1
399,0,0,690,4,15,14,883008,0,2,0,0,0,0.78,,뷰티,risk,WISHLIST_IDLE,0
400,0,0,714,83,83,11,200728,0,0,2,0,0,0.13,2,식품,composite,,1
401,0,0,135,5,2,4,140392,0,0,0,0,0,1.34,,스포츠,normal,,1
402,0,0,104,0,8,15,688935,0,0,0,0,0,0.86,,출산/유아동,normal,,0
403,0,0,311,2,8,21,479157,0,0,0,0,0,1.29,,패션,normal,,0
404,0,0,62,19,59,1,66848,0,0,0,1,0,0.99,,뷰티,composite,,0
405,1,0,254,3,19,29,2017530,0,1,0,0,0,1.16,3,출산/유아동,risk,WISHLIST_IDLE,0
406,0,0,690,9,8,28,1639652,0,0,0,0,0,1.27,,자동차,normal,,0
407,1,0,931,8,20,8,672736,0,0,0,0,0,1.18,,뷰티,normal,,0
408,0,0,231,8,14,6,520416,0,0,0,0,0,1.21,,출산/유아동,normal,,1
409,0,0,771,20,23,20,1697060,0,0,0,0,0,0.53,,생활용품,border,,1
410,0,0,522,13,9,10,718910,0,0,0,0,0,0.85,5,헬스/건강,normal,,0
411,1,0,443,7,19,30,933270,1,0,0,0,0,0.98,4,뷰티,risk,CART_ABANDON,0
412,0,0,696,5,15,20,1582660,0,0,1,0,0,0.96,,스포츠,normal,,0
413,0,0,85,2,16,16,810288,0,0,1,0,0,0.94,,자동차,normal,,1
414,1,0,585,8,22,20,604880,0,1,0,0,0,0.8,,가구/인테리어,normal,,0
415,0,0,54,23,37,1,45974,0,0,0,0,0,1.25,,패션,risk,FIRST_ORDER_ONLY,0
416,0,0,68,12,11,12,683304,0,0,0,0,0,1.01,,가전/디지털,normal,,0
417,1,0,835,10,2,22,1801052,0,1,1,0,0,1.31,4,반려동물,normal,,0
418,1,0,292,11,25,11,522588,0,0,3,0,0,1.24,3,뷰티,risk,COUPON_EXPIRING,0
419,0,0,532,5,27,30,937650,0,0,0,0,0,1.2,,가구/인테리어,normal,,0
420,0,0,509,7,29,10,239450,0,0,0,0,0,1.36,,뷰티,normal,,0
421,1,0,571,12,23,4,265944,0,0,0,0,0,1.01,3,생활용품,normal,,0
422,0,0,767,8,11,28,1756692,0,0,2,0,0,0.84,3,출산/유아동,risk,COUPON_EXPIRING,1
423,0,0,704,12,21,22,1567148,1,0,0,0,0,1.1,,스포츠,normal,,1
424,1,0,546,42,48,10,791830,4,0,0,0,0,1.19,4,헬스/건강,composite,,1
425,0,0,993,6,11,6,281916,0,0,3,0,0,0.79,,뷰티,risk,COUPON_EXPIRING,0
426,1,0,235,5,29,4,295408,0,1,0,0,0,1.02,,스포츠,normal,,0
427,1,0,130,6,30,27,1270701,0,0,2,0,0,1.21,,완구/취미,risk,COUPON_EXPIRING,0
428,0,0,678,9,11,9,419436,0,0,0,0,0,0.75,5,출산/유아동,normal,,0
429,1,0,516,1,28,8,578624,0,0,0,0,0,1.12,4,출산/유아동,normal,,0
430,1,0,531,7,20,19,477318,0,0,1,0,0,1.05,,완구/취미,normal,,0
431,0,0,922,9,27,26,1533662,2,1,1,0,0,1.02,,가구/인테리어,risk,CART_ABANDON,0
432,0,0,502,22,24,27,1189188,0,0,0,0,0,0.63,,헬스/건강,border,,0
433,0,0,358,10,4,30,1017996,1,0,0,0,0,0.2,,문구/오피스,risk,SPENDING_DROP,1
434,0,0,576,12,26,7,439117,0,0,0,0,0,0.78,5,문구/오피스,normal,,0
435,0,0,134,4,24,4,322168,1,0,1,0,0,1.01,,패션,risk,CART_ABANDON,0
436,0,0,786,14,6,7,440125,0,0,0,2,0,0.8,,뷰티,risk,BAD_EXPERIENCE,0
437,1,0,508,2,17,26,1471262,0,0,0,0,0,0.82,,문구/오피스,normal,,0
438,0,0,187,8,25,13,925977,0,0,0,0,0,0.93,4,출산/유아동,normal,,0
439,0,0,426,2,8,18,441252,1,0,0,0,0,0.78,,문구/오피스,normal,,0
440,0,0,890,8,22,24,803352,0,0,0,0,0,0.75,,스포츠,normal,,0
441,0,1,446,12,8,28,1476384,0,0,0,0,0,1.02,,자동차,normal,,0
442,0,0,405,2,8,4,113120,2,1,0,0,0,1.29,5,생활용품,risk,CART_ABANDON,0
443,0,0,485,6,5,5,314395,4,0,0,0,0,1.36,,출산/유아동,risk,CART_ABANDON,1
444,1,0,297,3,5,7,467159,0,0,0,0,0,0.76,,문구/오피스,normal,,0
445,1,0,529,3,4,10,564970,0,0,0,0,0,0.89,5,반려동물,normal,,0
446,1,0,845,9,17,13,433472,0,0,1,0,0,1.12,3,가전/디지털,normal,,0
447,0,0,157,9,12,12,851160,0,1,0,0,0,0.97,,패션,normal,,0
448,0,0,839,14,24,24,1480224,1,0,0,0,0,0.76,4,출산/유아동,normal,,0
449,0,0,519,4,18,22,1110208,1,0,0,0,0,0.76,5,가전/디지털,risk,CART_ABANDON,0
450,0,0,815,6,26,11,571142,0,0,0,0,0,0.94,5,반려동물,normal,,0
451,1,0,444,3,22,8,199744,0,0,1,0,0,1.04,4,헬스/건강,normal,,0
452,0,0,197,4,12,14,352674,0,1,0,0,0,0.94,,뷰티,normal,,0
453,0,0,294,23,23,4,253680,0,0,0,0,0,0.59,,완구/취미,border,,1
454,0,0,593,5,7,16,1247696,0,0,0,0,0,1.37,,출산/유아동,normal,,0
455,0,0,709,2,8,5,182285,0,0,1,0,0,1.36,4,가전/디지털,normal,,0
456,0,0,579,4,15,11,893420,2,0,0,0,0,0.86,5,식품,risk,CART_ABANDON,0
457,1,0,650,7,22,13,603174,0,0,0,0,0,1.38,,패션,normal,,0
458,1,0,446,2,17,16,1245632,0,0,0,0,0,0.85,,생활용품,normal,,0
459,0,0,553,0,26,29,2029797,0,5,1,0,0,0.95,,출산/유아동,risk,WISHLIST_IDLE,0
460,1,0,626,11,7,8,429784,0,0,0,0,0,1.12,,생활용품,normal,,0
461,0,0,133,5,6,19,1548614,0,1,0,0,0,1.31,,헬스/건강,normal,,0
462,1,0,802,62,71,27,1971675,1,1,1,0,0,0.99,4,완구/취미,risk,LOGIN_INACTIVE,1
463,1,0,662,1,15,24,602136,1,0,1,0,0,0.86,,반려동물,normal,,1
464,0,0,506,4,26,28,1839264,0,0,0,0,0,1.2,,반려동물,normal,,0
465,0,0,454,20,22,24,1256328,0,0,1,0,0,0.54,5,완구/취미,border,,0
466,0,0,757,2,10,18,943722,0,1,1,0,0,0.76,,문구/오피스,normal,,0
467,0,0,154,10,24,28,1970556,0,0,1,0,0,1.09,,완구/취미,normal,,0
468,0,0,957,6,7,10,759500,0,0,1,0,0,1.18,,출산/유아동,normal,,0
469,0,0,660,4,25,16,1183200,0,1,1,0,0,0.82,5,출산/유아동,normal,,0
470,0,0,855,12,13,22,851510,0,0,0,0,0,1.2,5,출산/유아동,normal,,0
471,0,0,232,13,17,4,80824,0,0,0,0,0,1.02,4,자동차,normal,,0
472,0,0,810,6,7,13,560573,0,0,1,0,0,0.87,3,생활용품,risk,COUPON_EXPIRING,0
473,0,0,640,13,8,18,797958,0,0,1,0,0,0.87,,완구/취미,normal,,0
474,0,0,511,10,21,17,583304,1,0,0,0,0,1.0,,가전/디지털,normal,,1
475,0,0,125,5,2,12,609276,0,0,0,0,0,0.79,,스포츠,normal,,0
476,0,0,67,10,20,28,713608,0,0,0,0,0,1.14,4,식품,normal,,1
477,1,0,332,14,17,28,2296756,0,0,0,1,1,1.19,,스포츠,risk,BAD_EXPERIENCE,0
478,0,0,305,5,23,30,2166840,0,0,0,0,0,0.96,4,출산/유아동,normal,,0
479,0,0,63,7,29,7,508655,0,1,0,0,0,1.14,3,스포츠,normal,,0
480,0,0,346,11,26,20,1051520,0,4,0,0,0,1.06,,가전/디지털,risk,WISHLIST_IDLE,0
481,0,0,252,0,22,25,1555725,0,0,0,0,0,1.27,4,완구/취미,normal,,0
482,1,0,754,7,9,14,1169126,0,0,0,0,0,1.03,5,가전/디지털,normal,,0
483,0,0,734,13,24,19,630154,0,0,0,0,0,0.84,,출산/유아동,normal,,0
484,0,0,59,2,52,1,73198,2,0,1,0,0,1.29,,출산/유아동,composite,,1
485,0,0,735,88,100,28,947072,0,0,0,0,0,1.35,,패션,risk,LOGIN_INACTIVE,1
486,0,0,347,3,25,28,1505476,0,5,0,0,0,1.18,3,완구/취미,risk,WISHLIST_IDLE,1
487,0,0,802,7,4,24,1526880,1,1,0,0,0,1.14,5,뷰티,normal,,0
488,0,1,411,10,24,24,1680552,0,0,1,0,0,1.03,4,출산/유아동,risk,MEMBERSHIP_CANCEL,0
489,0,0,325,1,11,11,346412,0,1,0,0,0,0.87,,가전/디지털,risk,WISHLIST_IDLE,0
490,0,0,436,2,29,22,1343628,1,0,0,0,0,0.79,,출산/유아동,normal,,1
491,1,0,254,13,14,21,1586235,0,0,0,0,0,1.27,,가전/디지털,normal,,0
492,0,0,739,9,20,20,982320,0,0,1,0,0,0.96,5,문구/오피스,normal,,0
493,1,0,363,13,9,30,2565420,0,0,0,0,0,1.24,5,가구/인테리어,normal,,0
494,0,0,907,11,3,29,1796869,0,1,0,0,0,1.4,,가전/디지털,normal,,0
495,0,0,647,7,22,26,1255072,0,0,0,0,0,1.39,,식품,normal,,1
496,0,0,216,13,24,14,666470,0,2,0,0,0,1.23,,가구/인테리어,risk,WISHLIST_IDLE,0
497,0,0,804,6,11,19,776435,3,0,0,0,0,1.19,,반려동물,risk,CART_ABANDON,0
498,0,0,133,8,25,16,913568,0,1,0,0,0,1.11,,생활용품,normal,,0
499,0,0,194,5,26,7,189658,0,0,0,0,0,0.86,4,가구/인테리어,normal,,0
500,0,0,512,11,17,8,465216,1,0,1,0,0,0.88,4,헬스/건강,normal,,0
501,1,0,69,58,79,24,800688,0,1,0,0,0,1.37,,가전/디지털,risk,LOGIN_INACTIVE,0
502,0,0,232,14,3,30,977670,0,5,1,0,0,0.83,,자동차,risk,WISHLIST_IDLE,1
503,0,0,406,62,71,24,947352,0,0,0,0,0,0.91,4,헬스/건강,risk,LOGIN_INACTIVE,1
504,0,0,670,2,22,26,1799200,0,1,0,0,0,0.81,,출산/유아동,normal,,0
505,0,1,945,5,22,18,1261476,0,0,0,0,0,0.83,,완구/취미,risk,MEMBERSHIP_CANCEL,1
506,0,0,560,10,23,7,607691,0,0,1,0,0,1.06,,완구/취미,normal,,0
507,0,0,823,1,27,26,1137136,0,1,0,0,0,0.94,,문구/오피스,normal,,0
508,0,0,161,28,27,8,353864,0,0,0,0,0,0.51,,반려동물,border,,1
509,1,0,658,5,24,30,1087920,4,0,0,1,0,0.83,,가구/인테리어,composite,,0
510,0,0,648,3,22,8,329040,0,0,0,0,0,0.8,,생활용품,normal,,0
511,0,0,578,4,13,7,297444,0,1,0,0,0,0.95,,헬스/건강,normal,,0
512,0,0,986,12,11,20,1566320,0,0,0,0,0,1.34,4,가구/인테리어,normal,,0
513,0,0,680,8,18,15,712560,0,0,0,0,0,0.77,4,출산/유아동,normal,,1
514,0,0,366,9,28,8,385664,2,0,0,0,0,0.98,,생활용품,risk,CART_ABANDON,0
515,0,0,56,42,52,1,43315,0,1,0,0,0,0.8,,문구/오피스,risk,FIRST_ORDER_ONLY,1
516,0,0,268,1,22,21,1161510,1,0,0,0,0,0.99,3,패션,normal,,1
517,1,0,723,9,18,25,1037525,1,0,1,0,0,1.03,,식품,risk,CART_ABANDON,0
518,0,0,139,4,5,11,986260,0,0,0,0,0,1.17,,출산/유아동,normal,,0
519,0,0,991,5,26,15,837225,0,0,0,0,0,0.81,5,헬스/건강,normal,,0
520,0,0,447,8,27,11,398057,3,1,0,1,2,1.28,,문구/오피스,composite,,1
521,1,0,234,5,26,5,355300,0,1,0,0,0,1.26,,스포츠,normal,,1
522,0,0,668,14,29,21,1528296,0,0,0,0,0,1.08,,완구/취미,normal,,0
523,0,0,733,2,6,8,557200,0,0,1,0,0,1.17,4,패션,normal,,0
524,0,1,784,19,9,15,1122300,0,0,1,0,0,1.27,3,가구/인테리어,risk,MEMBERSHIP_CANCEL,1
525,0,0,342,6,18,13,649792,0,1,1,0,0,1.01,,패션,normal,,0
526,0,0,925,1,22,14,425824,0,0,0,0,0,1.12,,자동차,normal,,1
527,0,0,821,4,19,27,507588,0,0,3,0,0,0.32,5,가전/디지털,composite,,0
528,0,0,55,74,103,1,15551,0,1,0,2,0,1.21,1,가구/인테리어,composite,,1
529,1,0,136,5,28,9,337266,0,1,0,0,0,1.0,3,자동차,normal,,0
530,0,1,175,18,23,15,791055,0,1,1,0,0,0.94,4,가전/디지털,risk,MEMBERSHIP_CANCEL,0
531,1,0,331,3,2,13,930696,0,0,1,0,0,1.17,,생활용품,normal,,0
532,0,0,974,21,20,30,2519940,0,0,0,0,0,0.55,,출산/유아동,border,,0
533,1,0,250,6,13,27,571347,0,0,0,0,0,1.08,,자동차,normal,,0
534,0,0,480,50,61,8,167240,0,0,0,0,0,1.01,,문구/오피스,risk,LOGIN_INACTIVE,0
535,0,0,973,2,19,17,940457,0,0,1,0,0,0.86,,헬스/건강,normal,,0
536,0,0,825,39,51,15,1006275,1,0,0,0,0,0.94,,뷰티,risk,LOGIN_INACTIVE,0
537,1,0,821,5,30,17,410414,0,0,0,0,0,1.18,5,출산/유아동,normal,,0
538,0,0,181,6,17,12,1019460,0,0,0,0,0,1.25,3,패션,normal,,0
539,0,0,573,11,25,16,1135472,0,1,0,0,0,0.83,,뷰티,normal,,0
540,0,1,572,3,26,15,764985,0,1,0,0,0,1.14,3,반려동물,risk,MEMBERSHIP_CANCEL,0
541,0,1,551,8,11,17,1422747,0,0,0,0,0,1.22,,반려동물,risk,MEMBERSHIP_CANCEL,1
542,1,0,347,12,5,11,599951,1,0,1,0,0,0.88,,자동차,normal,,0
543,0,0,51,2,43,1,27340,2,0,1,0,0,1.16,,문구/오피스,composite,,0
544,0,0,78,9,8,17,542623,1,0,0,0,0,1.21,,생활용품,normal,,0
545,0,0,287,5,15,11,910899,0,0,0,0,0,0.82,3,완구/취미,normal,,0
546,0,0,347,5,24,15,1121955,0,1,0,0,0,0.75,,가구/인테리어,normal,,0
547,1,0,822,5,8,25,1434925,0,1,2,0,0,0.87,5,생활용품,risk,COUPON_EXPIRING,0
548,0,0,402,4,5,15,490485,0,0,0,0,0,0.83,5,스포츠,normal,,0
549,0,0,819,12,13,15,1339785,0,0,0,0,0,1.13,,완구/취미,normal,,0
550,0,0,968,1,6,6,214650,0,1,1,0,0,1.28,4,반려동물,normal,,0
551,0,0,781,7,5,10,298140,1,0,0,0,0,1.06,,식품,normal,,1
552,0,1,266,20,25,28,1123976,0,0,0,0,0,0.91,,패션,risk,MEMBERSHIP_CANCEL,1
553,0,0,976,5,16,15,530865,1,0,0,0,0,1.36,,출산/유아동,normal,,0
554,1,0,869,0,7,20,1118660,0,0,0,0,0,1.12,,생활용품,normal,,1
555,1,0,770,3,25,29,2090900,0,0,0,0,0,0.8,,뷰티,normal,,0
556,0,0,828,8,14,18,1280700,0,0,0,0,0,0.85,,출산/유아동,normal,,0
557,1,0,666,11,2,10,872130,0,0,0,0,0,0.95,,출산/유아동,normal,,0
558,0,0,363,11,10,11,391721,0,0,0,0,0,0.78,4,완구/취미,normal,,0
559,0,0,48,22,48,1,37521,1,0,1,0,0,1.39,,헬스/건강,risk,FIRST_ORDER_ONLY,1
560,0,0,415,10,21,24,1641120,0,1,1,0,0,0.92,4,식품,normal,,0
561,1,0,478,14,21,8,469216,0,0,1,0,0,1.29,,뷰티,normal,,0
562,1,0,808,4,7,11,589072,1,0,1,0,0,1.26,,가전/디지털,normal,,0
563,0,0,657,1,25,28,1961876,1,0,0,0,0,1.14,4,식품,normal,,0
564,0,0,896,7,9,10,625010,0,0,1,0,0,1.24,,가전/디지털,normal,,0
565,0,0,516,3,25,8,614976,0,1,0,0,0,0.87,,문구/오피스,normal,,0
566,0,0,895,13,7,9,402786,0,1,0,0,0,0.93,,완구/취미,normal,,0
567,0,0,226,10,7,13,931684,4,0,0,0,0,1.03,4,반려동물,risk,CART_ABANDON,0
568,0,0,162,11,18,16,607920,0,1,0,0,0,1.0,5,스포츠,normal,,0
569,0,0,172,13,2,4,102932,0,0,0,0,0,1.36,,헬스/건강,normal,,0
570,0,0,73,12,2,23,780574,0,1,1,0,0,0.81,5,출산/유아동,normal,,0
571,0,0,551,10,20,8,625904,3,0,0,0,0,0.91,,출산/유아동,risk,CART_ABANDON,1
572,0,0,186,0,28,21,542556,0,0,0,0,0,1.29,4,출산/유아동,normal,,0
573,0,0,61,10,9,8,185160,4,0,0,0,0,0.94,5,반려동물,risk,CART_ABANDON,0
574,0,0,902,14,5,26,2196038,0,0,0,0,0,1.37,,뷰티,normal,,0
575,0,0,138,9,12,15,532680,0,1,0,0,0,0.78,,가전/디지털,normal,,1
576,1,0,242,6,18,8,511104,0,0,0,0,0,1.18,5,가전/디지털,normal,,0
577,1,0,699,13,11,13,853619,1,0,0,0,0,0.99,,스포츠,normal,,0
578,1,0,890,14,24,12,360108,0,1,1,0,0,1.26,3,헬스/건강,risk,COUPON_EXPIRING,0
579,0,0,211,6,16,14,1157926,0,0,0,0,0,1.22,,완구/취미,normal,,0
580,0,0,152,5,6,8,350704,0,0,0,0,0,1.06,4,완구/취미,normal,,0
581,0,0,676,12,22,17,1083019,0,1,1,0,0,1.0,,생활용품,normal,,0
582,0,0,569,8,19,21,1775886,0,1,0,0,0,1.13,,헬스/건강,normal,,0
583,0,0,599,9,26,17,828716,0,0,0,0,0,1.4,,가전/디지털,normal,,0
